,Delta_Fz,Delta_C3,Delta_Cz,Delta_C4,Delta_Pz,Delta_PO7,Delta_Oz,Delta_PO8,Theta_Fz,Theta_C3,Theta_Cz,Theta_C4,Theta_Pz,Theta_PO7,Theta_Oz,Theta_PO8,Alpha_Fz,Alpha_C3,Alpha_Cz,Alpha_C4,Alpha_Pz,Alpha_PO7,Alpha_Oz,Alpha_PO8,Beta_Fz,Beta_C3,Beta_Cz,Beta_C4,Beta_Pz,Beta_PO7,Beta_Oz,Beta_PO8,Gamma_Fz,Gamma_C3,Gamma_Cz,Gamma_C4,Gamma_Pz,Gamma_PO7,Gamma_Oz,Gamma_PO8,ID,Fase
21,-0.4475483861400042,0.5235509948114447,-0.6292729389129935,0.22688802918522558,0.22666664505984072,1.080659860275093,-0.2645961227786189,-0.7644381742692388,-0.6129230761412071,1.1076446235975614,-0.1184676319335374,0.0106635376942333,0.5590749590451961,1.1132803961580335,1.3576364488910104,0.07928605500675423,-0.47027525283605803,1.102360733158012,-0.6255770972086704,-0.5764718018377143,1.1599955002439883,1.4155302646526053,-0.4820649918957351,0.12977895048262159,-0.5297999396490741,-0.5561802858650681,-0.3847799139589871,-0.35872538531117054,-0.6883999096533977,-0.6703725744728977,0.08106267923345141,-0.0926757465867847,1.3018426273258,0.8177288918910821,0.5437232632927106,-0.40040865647354024,0.030342549174674553,0.4217047589296061,-0.5855812689585858,-0.6508868136425792,1,FS
22,1.5244015994984956,0.20056215497003013,0.03028003682809238,0.3466555513681889,-0.4782960185940435,-0.04397258000600275,-0.6045031962905617,-0.41492990416709996,0.994483904210454,1.3410523563309678,0.39473135652796165,-0.330712713818916,-0.5808611759210683,0.5937362173694463,-0.7627336219355428,-0.09466791473105296,-0.3665390064344579,-0.41534375242279925,-0.5963939823820746,-0.8084317026605091,-0.635353500515857,-0.5144142718937454,-0.915925689866429,-0.8311281795078593,0.4843557124528039,0.15675186119385978,0.26912806784056303,0.5920866512808082,0.17033147689900077,0.10460297929485717,0.14824482528691796,0.4922183572730291,0.5951064229480507,-0.2241238262424413,-0.494965789678341,-0.27370592654331194,-0.627422952241859,-0.46132219575139854,-0.5753660280996648,-0.3264087963038164,1,FS
23,-0.9110853310004443,-0.04488592511251958,0.011451335200648682,-0.7112940958546483,0.441138562107441,0.6503741814163332,-0.15627851734271808,-0.8402355821814703,-0.07269483054944104,0.22153703066494493,-0.3427801423542912,-0.39518506206367227,-0.3410981430135359,0.24398206470574121,-0.24703085813921752,-0.4249184631804612,0.07162464541498959,-0.3978929951525342,-0.3836229110613819,-0.6598074638601137,-0.19487087210041965,-0.25860181930151804,-0.6665831055535281,-0.5540278637343099,-0.10214490304716659,0.19577430076444197,-0.4169372085181362,-0.030888684761289392,-0.10005150943775039,0.264077226665983,-0.2626415403402199,-0.3765283041337628,1.0560570633994837,0.7580872406094925,-0.009573579083065829,0.6267619035466551,0.04369345743392728,0.7237622383121824,-0.4057756765197658,-0.06639548931894093,1,FS
24,-0.5077436608616727,-0.6153405682530159,-0.5765397529066981,-0.014835619860497813,0.007659578587693677,-0.6822897428015338,-0.772475573472915,-0.8602960708528224,-0.5086254896005006,0.32740403087072045,0.13927568656559086,0.9651971312688227,-0.18420761637577435,0.4526415485107132,-0.8808204880938962,-0.5958680148115628,-0.6539413404786872,0.2561839019575203,-0.5199132271659197,-0.821706837086366,-0.35761771676690535,-0.1407143053656095,-0.8901833383721708,-0.751957572551782,-0.1976395355108758,0.0660331362161013,-0.2761835118763415,-0.2887459832830632,-0.14121866552708323,-0.024489290284311925,-0.24549432528856274,-0.4725406645081923,1.6908413855499176,0.8324182280888848,0.4154293559825407,1.1052858630937414,0.6429312712898116,1.2034105973195766,-0.470492141504035,-0.09575619302891294,1,FS
25,2.268210642259883,-0.5877994057398122,-0.7324076268756728,0.1342770184940786,-0.13949915061941187,-0.639555541869035,-0.05208473905498221,-0.4357852648217003,2.305575561872654,1.30091979171802,-0.5066553778825642,1.7381018725762112,0.636691266166908,1.7843366884129854,-0.20441980723610217,0.7200934333626765,-0.707327211234485,-0.7112125178902874,-0.4039808079169375,-0.6566241718147434,-0.24788104384090295,-0.6162277155063954,-0.7454437099558077,-0.6156268662653468,0.35025918802735967,-0.5529536015740494,-0.3458980102870522,-0.5028527818825548,-0.1179528719378128,-0.5561730328237775,-0.18465316483006838,-0.2779845348779839,0.3954984330584039,0.18439880976643921,-0.33631698924236614,0.10798087546728778,-0.3662130834608846,0.011469764237866772,-0.33227071374484773,-0.43750786424650717,1,FS
26,-0.6437680980892768,-0.10793803239639427,-0.4209471704561217,-0.10966328893375203,-0.28136071293091175,0.2229074397501597,-0.6142289059424834,-0.47287463521972495,-0.484823698854405,-0.5823342326198582,-0.024986254632937285,0.31638323339266405,-0.4453656804222465,-0.5212897598033833,0.5239183760770203,-0.2867116010867333,-0.10976002565002851,-0.44405555589629175,-0.27560180212168806,-0.5736507377742891,-0.206016788216542,-0.7104560658893974,-0.8670643381534481,-0.7975106609625789,-0.0836781496640667,-0.10547513622601173,-0.18499024678966464,0.27339437977892805,0.46889197371372643,0.096358218573002,0.19399153574533723,-0.00912950221961045,-0.31833309936925147,-0.5001171276849087,0.46331191146096656,-0.0035639649171814677,-0.356357379450616,-0.22573764104647456,-0.7298007061861523,-0.7484848357463961,1,FS
27,-0.19727388943202223,-0.11382005787644842,3.0053218160723234,-0.06869697298566417,0.3133823237815234,1.978325468697252,-0.3041738215590966,-0.8816948801425218,1.0761390433866784,1.039825797601852,-0.47563237887564225,0.46571124123426605,-0.4623031705776208,0.48645957129733663,-0.5607467473403291,-0.28892203822558515,-0.3862291618635714,-0.5358039976765618,0.16269539518165993,0.08252310522809267,1.7211594418586933,-0.016650955540034172,-0.12125573834355066,-0.00010950558541711522,0.17975793759175562,0.24452139149243607,0.7585530677631296,-0.0204035989334521,0.1106401664150885,-0.07701952100371345,-0.21206202705740493,-0.24420346225915218,1.2729299960578833,-0.0999334166881158,0.1979048440956041,0.3994254436902021,0.3256686665307585,-0.24814051446766358,0.3266689143196566,-0.038898558702907156,1,FS
28,5.001741579622444,1.0796100361161467,0.627421214000725,2.131749048939931,0.6588337344386894,0.14379931441451962,0.16946977751081435,-0.3407779899238539,4.4988858975245485,0.3829196781547159,3.558208558759182,0.9206035839559931,2.205400251253788,0.5103192494503063,0.833620163949158,0.042228556624425984,1.2243743866106152,0.6472114015475309,0.16894902802976688,0.30813971491771197,1.9505387520384958,1.2521912817355783,0.3197964991452915,-0.09580276577386415,0.49860156442884723,0.33737532039863244,0.6505831945208737,0.9943995756157261,0.7076259729252831,0.26658510281799574,0.9914036917080279,0.27487534887745474,1.4260283635715532,0.11977603368707097,0.1344686278967333,0.9245947403251509,-0.03529129986406269,0.13285262170578088,0.09765015578741348,0.37433018541914553,1,FS
29,-0.5737295231664201,0.007996332883338609,0.30166995742038394,0.22769129564872928,0.6214315285607833,0.31765993824172256,-0.14748599603916945,0.03400467133719102,-0.7110047429611905,0.03597001366669907,0.505086373403941,-0.2368570047326789,-0.4730676142959023,-0.3175603571748401,-0.17973078112812946,-0.5167391042464,-0.09323151360602973,-0.6714067664593227,-0.4334656626938356,-0.7290869018511931,-0.5172705114366175,-0.5961630352758828,-0.6012922700957744,-0.4709353275769516,0.3136444923155882,0.05674548319132126,-0.07632866467268304,0.41812927536112154,0.2566687124416232,0.23175735878145867,0.04453619943208505,-0.07774970579386267,0.8470020716689297,0.024418949922503867,0.06094775136400548,0.993669574546721,0.3625495931472159,0.053844605024225105,0.3664368695077742,0.4957680744348467,1,FS
30,-0.8200512144866217,-0.23983218159152841,-0.49027801465768317,-0.15338482093905292,-0.12974335184620908,0.2827632856342044,-0.7405206559077749,-0.902511799689111,-0.7241837988545319,0.5294640833544962,0.2036106713820331,-0.5515772780697136,-0.5859998861103084,0.5738506972578482,-0.09125617152402028,-0.44272209498916226,-0.08561784765780697,-0.33417849942586464,-0.4485765714346497,-0.16387715510586365,-0.02406600300342666,-0.3225968489529457,-0.5177789501426208,-0.3740311349878704,0.37713175834052576,-0.22401208561839675,-0.0030194067754343115,0.33876645727148835,-0.3379200825506036,-0.4574198939466819,0.33871563530893045,0.2521658093619473,-0.09683826669137646,0.06113547042975373,1.1840518535836881,-0.3411324444196477,-0.17057084296194958,-0.28206997645335463,-0.39792108193739,-0.23257439672899094,1,FS
31,-0.8535448654517629,-0.516844371309628,-0.3506318969677449,-0.9689639408836042,-0.5698246880415061,-0.46526979739214,-0.6188941798961529,-0.9414022279719544,-0.6099907558565313,-0.5557503858043857,-0.20155729050602428,-0.7231751058168566,-0.6132145867712074,-0.6860098282112167,-0.04472916342882713,-0.8683055111891629,-0.13657815265382817,-0.34904592627693265,-0.656285114072363,-0.4568548468505246,0.3002581945476082,-0.3755115647693625,-0.04888474277479798,-0.3572059224833112,0.47168489569410643,-0.09918509260512404,0.3056233509444025,-0.3201217631034763,0.2835428409948213,-0.36698839531626914,0.5115936686539012,0.43450352950842214,-0.5496061396691448,-0.4178826625456579,1.3878144141745599,-0.5743888451409941,-0.27082527828941033,-0.1064935750591802,-0.4358939367692777,-0.22310081514981275,1,FS
32,-0.26317146478392,-0.0902154530112634,-0.42896514416138565,-0.592420484855663,-0.03700553266514459,-0.049255122756209725,-0.31326669120656964,-0.8693098068148775,-0.30164319446608917,-0.19475016104050136,-0.22847013676996802,-0.39429428662068267,-0.5953997477522687,0.32744424354714907,0.06266238985991172,-0.36342437586946086,-0.37213436808728584,-0.5518212235997753,-0.4553679823249582,-0.2776761602679366,0.001022845626521187,-0.533801625569304,-0.14791975224489257,0.005684716110291725,0.704102787585326,-0.007010444626518989,0.08646483077050623,0.6913022526076411,0.037350275381055224,-0.09398564440109196,1.3201540005943224,0.2619674936644745,0.7647140317856841,-0.25150683535155877,-0.11699226635552623,0.6345906853453056,-0.21426035058969692,-0.2008353637264527,0.14250551572622686,0.0542032444698203,1,FS
